Customer_ID,Customer_Name,Customer_Type_Of_Channel,Customer_City,Customer_Region,percteage_gap_in_Revenue_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Quantiy_Between_Recommendation_and_Actual_Orders,percteage_gap_in_Number_OF_SKU_Recommendation_and_Actual_Orders,Number_of_days_since_last_order,Total_Net_Revenue_of_Orders_in_Last_30Days,Unique_SKU_per_Order_in_Last_30_days,Volume_of_BEER_per_Order_in_Last_6_Months,Average_Monthly_Net_Revenue_of_Orders_in_Last_6_Months,Average_Unique_SKU_per_Order_in_Last_6_Months,Average_volume_of_BEER_per_Order_in_Last_6_Months
0011n00001jDSHkAAO,Okot Morris A2,Reseller,West,West,24.822740668504935,-31.228041392392868,-16.66666666666667,10,142811894.85732663,7,453.825,108827269.95086071,6.0,397.4868571428571
0011n00001jDSHmAAO,Lwanga Enterprises B2,Low End,West,West,31.673667219095876,-53.24066411084408,-96.0,10,312335.3420282021,7,1.175,203820.14385051184,3.5714285714285716,0.7345714285714287
0011n00001jDSHqAAO,Chris's bar B2,Low End,West,West,56.075135012807245,-22.556249100517803,-36.363636363636374,7,436588.5334367478,5,1.651,356235.2280206193,3.6666666666666665,1.3
0011n00001jDSHtAAO,Ema stockist A1,Reseller,West,West,68.7382567359532,-7.0247097199794695,-20.0,5,10828866.168721216,4,34.15,10118099.079225695,3.3333333333333335,31.6305
0011n00001jDSHuAAO,Mango beach sports bar B2,Mainstream,West,West,31.04597046469246,-28.586910597494494,-4.347826086956516,7,883200.9278645179,4,3.475,686851.3472799206,3.8333333333333335,2.322
0011n00001jDSI6AAO,Jimmys bar B2,Low End,West,West,50.58193327457129,-9.288551912275253,-40.0,12,221473.32699065338,5,0.801,202650.07003517408,3.5714285714285716,0.682
0011n00001jDSI9AAO,Boltinic B2,Low End,West,West,58.27695382469883,-52.995951378529156,-68.0,11,371939.8312261123,6,1.425,243104.36183104705,3.5714285714285716,0.9142857142857144
0011n00001jDSIJAA4,Isaac Stockist B2,Reseller,West,West,39.06815962137584,-99.59258533756915,-16.66666666666667,10,1089642.3492665114,4,3.925,545933.2807496877,3.4285714285714284,2.0164285714285715
0011n00001jDSIMAA4,Okor and sons  Enterprise C2,Reseller,West,West,11.478071523602779,-56.41648996183358,-45.45454545454547,10,311633.6654614622,4,1.145,199233.25573761592,2.75,0.739
0011n00001jDSMBAA4,Bongole B2,Low End,East,East,18.685467971615537,-16.695769554110214,-54.83870967741936,10,200769.46690899233,8,0.692,172045.19724761602,5.166666666666667,0.5555
0011n00001jDSMCAA4,Green bar B2,Mainstream,East,East,27.060574811052632,-8.964072952454984,-43.58974358974359,1,241556.4089517538,8,0.872,221684.45287205235,5.571428571428571,0.7358571428571429
0011n00001jDSMFAA4,Nkima bar C3,Low End,East,East,26.362979565561105,-11.567269872244736,-54.83870967741936,10,200769.46690899233,8,0.6920000000000001,179953.7329710521,5.166666666666667,0.5738333333333334
0011n00001jDSMGAA4,JBL guest house B2,Low End,East,East,51.56883116310911,-9.945089996666738,-48.48484848484847,7,266723.96991944144,7,0.9670000000000001,242597.4365272045,4.714285714285714,0.774
0011n00001jDSMQAA4,Forks barB2,Low End,East,East,22.490469212338795,-7.923435264578899,-64.70588235294119,1,200769.46690899233,8,0.692,186029.53697387176,4.857142857142857,0.5852857142857143
0011n00001jDSMVAA4,Mama voila barB2,Low End,East,East,23.403677279919066,-5.7368075493508,-60.0,14,195269.58617081164,8,0.658,184675.12940531422,5.0,0.5845
0011n00001jDSMhAAO,Mm sports bar B2,Mainstream,East,East,14.6723706316577,-23.992508426029687,-53.84615384615384,26,251364.38463560177,8,0.858,202725.46126087807,5.2,0.6482
0011n00001jDSMkAAO,Starex barB2,Low End,East,East,52.557491468067646,-2.7704113760425173,-47.36842105263156,2,221969.96107111796,8,0.6552,215986.25333795525,5.428571428571429,0.7133142857142857
0011n00001jDSN0AAO,Flamingo bar B2,Mainstream,East,East,24.507434434211987,-23.236212594063332,-36.111111111111114,1,327933.24522154056,7,1.1420000000000001,266101.3660828279,5.142857142857143,0.8357428571428571
0011n00001jDSN3AAO,Kasalina A3,Reseller,East,East,9.80938385066186,-24.98936327442651,-20.68965517241378,3,110720435.12661944,10,376.6164,88583886.04118398,8.285714285714286,303.97888571428575
0011n00001jDSN4AAO,Mama Chathy bar C3,Low End,East,East,13.206085905940654,-9.137868598149993,-11.1111111111111,1,208773.24165325274,6,0.6920000000000001,191293.12706478094,5.4,0.6146
0011n00001jDSN8AAO,Kabawo bar B2,Low End,East,East,51.90019920072366,-3.2024607830246197,-55.55555555555554,8,201963.68055827823,7,0.742,195696.574506001,4.5,0.6708333333333334
0011n00001jDSNmAAO,Meme's pubB2,Low End,East,East,12.507954486990002,-11.54072477801401,-54.83870967741936,14,195269.58617081164,8,0.658,175065.7318745535,5.166666666666667,0.5523333333333333
0011n00001jDSNoAAO,Julie stockist,Reseller,East,East,24.515071263079406,-15.048046361805689,-28.0,6,851333.813629864,8,3.073,739981.1127192636,6.25,2.51525
0011n00001jDSPKAA4,Susan bar OcibaB2,Low End,West,West,1.6639786360055524,-55.005282511495665,-55.55555555555554,3,483001.28034717584,8,1.762,311603.1095981229,5.142857142857143,1.0854285714285716
0011n00001jDSPLAA4,Agatha B2,Low End,West,West,50.95589378908172,-13.07675272986188,-51.351351351351354,10,374530.78548227274,8,1.3780000000000001,331218.200417392,5.285714285714286,1.1277142857142857
0011n00001jDSPWAA4,Vimba90B2,Low End,West,West,30.74140263008465,-44.5583439162173,-40.0,5,241934.48564385404,7,0.8420000000000001,167361.1353655751,5.0,0.5875714285714286
0011n00001jDSPXAA4,ZinawenyeweC1,Mainstream,West,West,48.77815231700772,-11.797637568272052,-75.0,9,215321.7684465169,7,0.776,192599.56930219138,4.0,0.6263333333333333
0011n00001jDSPZAA4,Violaz barC1,Low End,West,West,40.89520467644367,-26.631820762266287,-85.29411764705884,19,243623.7160859265,9,0.849,192387.4383385013,4.857142857142857,0.6662857142857144
0011n00001jDSPaAAO,Cissyz kiosk,Low End,West,West,53.40854062143941,-40.26413363599556,-13.636363636363626,6,420913.1097771046,5,1.483,300086.0582573669,4.4,1.0282
0011n00001jDSPeAAO,Sharon's Bar onduparakaB1,Low End,West,West,62.23366383870928,-17.766835655684858,-127.27272727272725,14,140618.02752864998,5,0.51,119403.75806629907,2.2,0.42200000000000004
0011n00001jDSPjAAO,Bakz barB2,Low End,West,West,46.00469579878377,-41.06820697149345,0.0,2,370164.0242633778,5,1.2550000000000001,262400.7437325543,5.0,0.8867142857142858
0011n00001jDSQWAA4,Dawa oluodri C2,Reseller,West,West,42.92391531184563,-6.289881505760462,-3.448275862068968,16,5369808.391130272,5,19.575,5052040.99869022,4.833333333333333,18.030833333333334
0011n00001jDSQdAAO,Meridian C2,Mainstream,West,West,53.4531202163337,-37.68264138468763,-58.064516129032256,4,336883.3720803452,7,1.218,244681.07866923275,4.428571428571429,0.8364285714285715
0011n00001jDSQfAAO,Joyce stk B3,Reseller,West,West,52.54328079804531,-39.88177050316054,-94.44444444444443,19,978188.1891252314,10,3.185,699296.4026739495,5.142857142857143,2.3930000000000002
0011n00001jDSQgAAO,ABN stk OnduparakaB2,Reseller,West,West,69.7752611913723,-17.63310245821104,-40.0,3,18930784.74437341,10,63.747,16093076.139939895,7.142857142857143,52.075857142857146
0011n00001jDSeyAAG,Cynibel Supermarket B2,High End,West,West,19.437048038139977,-54.723394278464895,-44.82758620689657,3,894714.7521552753,7,2.701,578267.2725916315,4.833333333333333,1.5505000000000002
0011n00001jDSf3AAG,Hilltop 2B1,Low End,West,West,23.647655629377027,-74.76155561327346,-60.0,9,360935.1381346856,8,1.318,206530.05569107668,5.0,0.6744285714285715
0011n00001jDSfBAAW,Blue dove hotel C1,Mainstream,West,West,14.675166373791484,-52.8523298925534,-45.94594594594594,17,589647.646950749,9,2.026,385762.9434665721,6.166666666666667,1.2573333333333334
0011n00001jDumnAAC,Kasaija GabrielC3,Reseller,West,West,31.819428960225153,-4.2990424480364595,-20.0,5,5811611.782284457,4,20.83,5572066.287358199,3.3333333333333335,19.5
0011n00001jDvluAAC,Roadside barB2,Low End,West,West,52.63005898779851,-12.85493078434493,-34.61538461538461,4,234576.4372556945,5,0.841,207856.61346418955,3.7142857142857144,0.6794285714285715
0011n00001jDxCbAAK,Turyahebwa PatrickC3,Reseller,West,West,45.895901588004136,-12.193526347636464,-41.176470588235276,10,6453780.351740473,4,22.83,5752364.295728755,2.8333333333333335,21.459999999999997
0011n00001jENJUAA4,Mama Becka B2,Low End,East,East,51.65936830872569,-26.34998641197315,-60.0,1,315369.39790934394,8,1.127,249599.8668975393,5.0,0.8881428571428572
0011n00001jENJVAA4,Smile Guet house xx,Mainstream,East,East,34.11179705228014,-2.345818030915808,-61.53846153846155,29,190514.86600708048,7,0.683,186148.168701462,4.333333333333333,0.5886666666666667
0011n00001jENJgAAO,preal pub B2,Low End,East,East,33.66241974551775,-3.9985105538142847,-50.0,6,200769.46690899233,8,0.6920000000000001,193050.32912476538,5.333333333333333,0.6221666666666666
0011n00001jENKnAAO,Nile Cheers B1,Mainstream,East,East,53.84036382773594,-9.860899639113,-82.6086956521739,15,245530.97203005027,7,0.7272000000000001,223492.59184715032,3.8333333333333335,0.6208666666666667
0011n00001jENKpAAO,Panadol club B2,Low End,East,East,24.908214317169836,-13.253540623320703,-55.55555555555554,7,227960.76160416665,8,0.812,201283.56283567342,5.142857142857143,0.6762857142857143
0011n00001jENKtAAO,Source of the nile hotel B2,High End,East,East,4.878517325024362,-19.295474325226138,-82.6086956521739,26,258257.0971163872,7,0.5654,216485.24269438806,3.8333333333333335,0.6045666666666667
0011n00001jENLAAA4,Nanlongo's bar B2,Low End,East,East,37.46976608754223,-7.128819928333968,-80.64516129032256,10,230770.16677634983,8,0.817,215413.7112036969,4.428571428571429,0.6831428571428572
0011n00001jENLUAA4,Mwino pub B2,Low End,East,East,8.521870231697918,-2.7592949279985106,-44.82758620689657,11,176721.87031736894,7,0.592,171976.53063033824,4.833333333333333,0.5413333333333333
0011n00001jENLXAA4,Moti mahal C2,Mainstream,East,East,50.94409761856982,-24.802975867945477,-80.64516129032256,15,244218.4746442133,8,0.6772,195683.21423891516,4.428571428571429,0.6027714285714286
0011n00001jENLfAAO,Afro bar B2,Low End,East,East,41.7695147716345,-6.626127469793886,-68.0,1,249810.41971233857,7,0.903,234286.3101570554,4.166666666666667,0.7525000000000001
0011n00001jENLjAAO,Laisi General Merchandise C3,Reseller,East,East,49.06809741845146,-6.022179940695679,-100.0,1,217981.7360747233,2,0.925,205600.12649867515,1.0,0.86
0011n00001jENMEAA4,Betty Stockist B2,Reseller,East,East,31.01182215017704,-5.070014593957566,-28.94736842105263,3,5010620.3034592075,7,17.377,4768839.44750814,5.428571428571429,16.487285714285715
0011n00001jETdGAAW,Dive pub & lodgeB2,Mainstream,West,West,33.59190385123584,-62.63665524653513,-82.6086956521739,4,410288.63128904294,6,1.482,252273.16109465048,3.2857142857142856,0.7981428571428572
0011n00001jEXmSAAW,New life barC2,Low End,West,West,3.3154385958289225,-33.160497473334146,-5.26315789473685,7,268631.13457798626,4,0.914,201734.85356029146,3.8,0.6624000000000001
0011n00001jEYQDAA4,Promise barB2,Low End,West,West,30.873221943213636,-88.62098954203123,-57.89473684210526,4,345919.69199616445,5,1.272,183394.06066952145,3.1666666666666665,0.6033333333333334
0011n00001jEZUaAAO,Watsup barB2,Low End,West,West,54.08806983093748,-59.12928901118812,-63.33333333333334,4,503791.90661424655,7,1.596,316592.8219404196,4.285714285714286,1.0057142857142858
0011n00001jEa5MAAS,Wallet pubB2,Low End,West,West,64.7120792244209,-41.5464520013565,-33.33333333333334,4,330883.0578816448,4,1.2409999999999999,233762.8765703529,3.0,0.7655
0011n00001jFclaAAC,Akagoro Pub and Pork JointB2,Mainstream,West,West,21.917976819187913,-72.70797716463986,-50.0,4,548462.3842251858,7,1.921,317566.32972566463,4.666666666666667,1.0268333333333333
0011n00001jG4PcAAK,Kiston Highway Pub C2,Mainstream,East,East,2.390705945085543,-37.16653306103575,-14.285714285714292,8,332254.17519211915,4,1.1600000000000001,242226.85211725382,3.5,0.7570000000000001
0011n00001jG6OxAAK,Good life Bar  Idudi B2,Low End,East,East,28.26290187977719,-34.71023366381203,-21.73913043478261,6,269965.76661967154,4,0.8200000000000001,200404.794258919,3.2857142857142856,0.6867142857142857
0011n00001kDv36AAC,Eko Stores Kaabong B2,Reseller,West,West,12.974251618589264,-17.820064798543726,-9.090909090909093,1,195844111.84790298,10,737.622,166223055.6253468,9.166666666666666,633.601
0011n00001kDv37AAC,Jackson Watyekere B2,Reseller,West,West,11.922924165899715,-48.4270283403599,-16.66666666666667,3,132988866.90335007,10,515.981,89598820.63958837,8.571428571428571,345.85857142857145
0011n00001kDv3CAAS,Gabriel Stores,Reseller,West,West,25.908801565763312,-22.175844658471817,-5.0,2,107205083.09432036,9,395.852,87746545.47631697,8.571428571428571,337.4692857142857
0011n00001kEbWnAAK,Total Entebbe C3,High End,East,East,46.6493841546805,-22.077379236818928,-33.33333333333334,16,221705.3003475504,5,0.4334,181610.46848610867,3.75,0.3289
0011n00001kEbWtAAK,Total kitintale C1,High End,East,East,10.019007977684396,-78.68163461958486,-33.33333333333334,9,338231.62892867444,5,0.8744000000000001,189292.88936088662,3.75,0.4318
0011n00001kEbWuAAK,Total luzira C1,High End,East,East,37.38852416180906,-2.871803247545941,-9.090909090909093,3,149684.6450282139,4,0.441,145505.9990229001,3.6666666666666665,0.3731333333333333
0011n00001kEbWzAAK,Total Namasuba C3,High End,East,East,18.1624546367743,-36.22995447409494,-33.33333333333334,6,351833.531645367,5,0.8744000000000001,258264.44191631186,3.75,0.5424500000000001
0011n00001kEbX1AAK,Total Old portbell C3,High End,East,East,51.623332548171526,-7.655109568461597,-20.0,17,208575.86084029896,3,0.45840000000000003,193744.50657881537,2.5,0.4556
0011n00001kFHdGAAW,Illusion Night Club,High End,East,East,17.006899446649896,-10.994613147445818,-15.384615384615387,27,435480.2008899764,5,1.1792,392343.5458182842,4.333333333333333,1.0957333333333334
0011n00001kFN5sAAG,Majo's depot,Reseller,East,East,5.661032053764728,-19.05740781680997,-75.0,18,796646.3196113299,5,2.75,669127.888990415,2.857142857142857,2.109142857142857
0011n00001kFS6oAAG,Rose KihikaC3,Reseller,West,West,51.13966395479635,-0.48087679236643055,-3.7037037037036953,18,8076384.803837118,4,27.82,8037733.210196951,3.857142857142857,29.744
0011n00001kFdEXAA0,The Rate Arena xx,Low End,East,East,3.762826553228834,-1.2814744579713988,0.0,6,128112.22799693467,5,0.401,126491.27462110278,5.0,0.3955
0011n00001kFsSWAA0,CAROL'S BAR 44AB2,Low End,East,East,22.97874466495439,-2.714266148267882,-20.0,2,163126.22296978178,6,0.532,158815.54635683162,5.0,0.51375
0011n00001kFtmQAAS,SHOP 36AB1,Low End,East,East,10.280290393064462,-7.4154486498341186,-19.999999999999986,2,144517.280516705,5,0.466,134540.498907024,4.166666666666667,0.4286666666666667
0011n00001kG17SAAS,Luka C2,Reseller,East,East,47.78209499014153,-1.6056417635399072,-38.46153846153848,2,3909153.0676535266,6,15.056000000000001,3847377.9603213766,4.333333333333333,14.743333333333332
0011n00001kG17WAAS,Maisha London C2,Mainstream,East,East,37.920140307203575,-105.36913192014393,-92.0,6,709880.4408725825,8,1.7870000000000001,345660.7301376789,4.166666666666667,1.0547333333333333
0011n00001kG17sAAC,Patel B2,Reseller,East,East,39.39553205719726,-0.4295712473637536,-20.0,1,5925249.124160934,6,21.466,5899904.829392041,5.0,21.783885714285713
0011n00001kG188AAC,Somalia A2,Low End,East,East,68.41191360442224,-27.369737987919024,-68.0,2,297177.34802873933,7,1.0470000000000002,233318.64595413275,4.166666666666667,0.7543333333333333
0011n00001kG18OAAS,Western Inn xx,Low End,East,East,12.967222039286995,-42.352278124631255,-48.48484848484847,9,560094.1924284754,7,1.5606,393456.43062916474,4.714285714285714,1.3512285714285714
0011n00001kG6SeAAK,STEVE PORT JOINT B2,Low End,East,East,22.887852269477648,-18.447724605201287,-60.0,6,200708.24030935828,8,0.692,169448.79353177946,5.0,0.5619999999999999
0011n00001kG6nQAAS,DUSE AND SON xx,Reseller,East,East,1.6053652552689073,-28.29678070758021,-2.4390243902439153,5,6966574.891758536,6,23.648,5430046.532217411,5.857142857142857,18.58814285714286
0011n00001kGOtlAAG,PM BAR xx,Low End,East,East,28.987380337116093,-1.2529995028320542,-27.272727272727266,6,286101.85172071954,7,0.984,282561.3592935755,5.5,0.9111666666666668
0011n00001kGUMXAA4,EVE STK LUZIRA B1,Reseller,East,East,9.101677577375867,-11.497111534646038,0.0,18,8476507.959105827,6,27.555,7602446.235992293,6.0,26.208000000000002
0011n00001kGUbMAAW,Easy BarB2,Low End,West,West,43.71290314034813,-26.26470923460427,-33.33333333333334,6,321493.6901254314,4,1.07,254618.80209780933,3.0,0.8310000000000001
0011n00001kGVWCAA4,Maggie  bar in luzira B2,Low End,East,East,12.342451145097826,-6.9198241354529415,-50.0,6,176660.6437177349,7,0.592,165227.21127368277,4.666666666666667,0.5355
0011n00001kHDseAAG,zanze barC1,Mainstream,East,East,5.15926186404873,-39.52302786428794,-68.9655172413793,11,166752.33724330674,7,0.58,119515.99660344553,4.142857142857143,0.4004285714285714
0011n00001kHGGMAA4,Mama Charles's depot B1,Reseller,Kampala,East,45.02306511168089,-8.109380830511796,-12.903225806451601,4,8313701.516115345,5,28.555,7690083.369498831,4.428571428571429,26.902142857142856
0011n00001kHdChAAK,MIRRY'S BAR. C2,Low End,West,West,19.851395998533164,-2.6062533493974485,-31.25,7,296453.1241747224,6,1.0070000000000001,288923.0573162365,4.571428571428571,0.9744285714285715
0011n00001kHfIoAAK,MAGEZI'S SHOP. C2,Reseller,West,West,37.63908515114653,-11.493849161370434,-18.42105263157896,1,4117545.1224455857,9,13.927,3693069.3068871126,7.6,12.7286
0011n00001km3ssAAA,casablanca B2,Mainstream,kampala,East,5.444641562714324,-36.09435270850298,-30.434782608695656,13,273999.9139776328,5,0.86,201330.84769836572,3.8333333333333335,0.5975
0011n00001kmFs3AAE,Mountain inn C2,Mainstream,East,East,54.88516125826738,-4.234964002240133,-28.571428571428555,2,467641.49630600604,6,1.5110000000000001,448641.6825509297,4.666666666666667,1.4565000000000001
0011n00001kmFsEAAU,Sipi falls C2,Low End,East,East,2.0249998952389348,-54.58213897303145,-63.33333333333334,10,292493.8912156364,7,0.983,189215.83900884254,4.285714285714286,0.6375714285714286
0011n00001kmFsGAAU,Florida BarC2,Low End,East,East,50.79999206498857,-32.70539389238064,-58.064516129032256,16,333500.3040092102,7,1.1680000000000001,251308.7782096236,4.428571428571429,0.8564285714285714
0011n00001kmFsLAAU,Felix pub C2,Low End,East,East,53.019264094122576,-4.779733052505762,-31.25,19,302687.2655179142,7,0.992,288879.59216906555,5.333333333333333,1.0516666666666667
0011n00001kmFsMAAU,Friend'pub C2,Low End,East,East,11.819500229759882,-52.99182392717552,-48.48484848484847,3,464202.4664275157,7,1.569,303416.51894318045,4.714285714285714,1.0107142857142857
0011n00001kmFsPAAU,Ends pub 1 C2,Low End,East,East,40.02117885195542,-25.716893020816883,-44.117647058823536,6,486915.5688466882,7,1.719,387311.16968191543,4.857142857142857,1.395857142857143
0011n00001kmFsVAAU,Wangwa bar C2,Low End,East,East,28.4629355322202,-24.91403545617807,-31.25,2,334356.0499819694,7,1.167,267668.920278592,5.333333333333333,0.9596666666666667
0011n00001kmFsbAAE,Da place B2,Low End,East,East,39.60118456785081,-3.719332359104186,-40.0,6,416905.3214929184,7,1.428,401955.2691001522,5.0,1.377
0011n00001kmFsfAAE,Planet Pub C2,Low End,East,East,39.215634308024704,-21.65996755166728,-75.0,9,287537.6532470638,7,0.9770000000000001,236345.3311993944,4.0,0.8542857142857143
0011n00001kmFshAAE,Afya Best Inn C2,Low End,East,East,38.642873889470934,-36.558968737040175,-28.571428571428555,10,312455.2861867354,6,1.068,228806.12608345304,4.666666666666667,0.7806666666666667
0011n00001kmFskAAE,Silent pubC2,Low End,East,East,76.28912635305133,-7.014987012993984,-100.0,9,153472.32197439502,6,0.551,143411.98953354082,3.0,0.5291666666666667
0011n00001kmFsmAAE,Apolloz PubC2,Low End,East,East,26.52237964234267,-51.400984126938056,-50.0,14,345374.26723941846,6,1.252,228118.90505932827,4.0,0.7768571428571429
0011n00001kmFszAAE,Twina B2,Low End,East,East,26.5436992040094,-4.676015006960981,-44.117647058823536,6,510635.4592615496,7,1.7000000000000002,487824.7029442152,4.857142857142857,1.7524285714285714
0011n00001kmFt0AAE,Sparkle pub C2,Low End,East,East,60.33812201471933,-2.8691794592684516,-24.13793103448276,13,284135.3802017544,6,0.926,276210.4079135376,4.833333333333333,0.9715000000000001
0011n00001kmFt2AAE,Friends pubC2,Low End,East,East,18.702518153721797,-57.08143751689104,-24.13793103448276,1,535067.4526999516,6,1.7670000000000001,340630.60610991385,4.833333333333333,1.1458333333333333
0011n00001kmFt4AAE,Santana motel C2,Low End,East,East,20.371213677931323,-46.59391302721019,-44.0,9,268985.76793090405,6,0.911,183490.407191038,4.166666666666667,0.6513333333333333
0011n00001kmFt5AAE,Betty'pub C2,Low End,East,East,42.665644404650536,-18.73278535284898,-40.0,11,317481.2959775043,6,1.102,267391.4328161479,4.285714285714286,0.9527142857142857
0011n00001kmFt6AAE,Super mambo B2,Low End,East,East,17.17545240648863,-56.84735734652074,-48.48484848484847,3,722955.7558651959,7,2.4450000000000003,460929.5101274671,4.714285714285714,1.4933142857142858
0011n00001kmFtKAAU,Madibo Gardens C2,Low End,East,East,42.03197340343881,-39.88915828875085,-61.53846153846155,2,269244.34287266247,7,0.9420000000000001,192469.77118620186,4.333333333333333,0.6651666666666666
0011n00001kmFtMAAU,Royal bond B2,Low End,East,East,9.659860660338481,-65.99800908986015,-27.272727272727266,7,906654.953214593,7,3.037,546184.2332842625,5.5,1.8555
0011n00001kmFtbAAE,"Nalongo"" pub C3",Low End,East,East,47.14716552457754,-19.700021364063332,-40.0,3,435900.5187881061,7,1.496,364160.7694140089,5.0,1.2590000000000001
0011n00001kmFtdAAE,Gloria' pub B2,Low End,East,East,2.071637619233698,-50.56750190247149,-37.14285714285714,1,596919.0131524445,8,2.053,396446.11593482667,5.833333333333333,1.362
0011n00001kmFteAAE,Cool sport bar B2,Low End,East,East,30.80262022927846,-56.299681956313805,-71.42857142857142,10,354637.9542840238,8,1.234,226896.14581758785,4.666666666666667,0.7715000000000001
0011n00001kmFtjAAE,Vicent' bar C2,Low End,East,East,65.36592586214073,-11.867219456454166,-29.62962962962962,10,226490.79155886002,5,0.807,202463.95026116175,3.857142857142857,0.7284285714285714
0011n00001kmFtkAAE,Visitors inn B2,Low End,East,East,32.908013680808224,-17.464057545941785,-44.117647058823536,10,306050.4343722774,7,1.0170000000000001,260548.15470049376,4.857142857142857,0.896
0011n00001kmFtuAAE,kayengi Hotel C2,Mainstream,East,East,48.099125947066234,-41.764325871099516,-50.0,12,309110.07027834305,6,1.017,218045.0324007495,4.0,0.7023333333333334
0011n00001kmFu1AAE,SE friendly B2,Low End,East,East,48.86295781309127,-40.6500939419559,-121.05263157894737,12,176660.6437177349,7,0.592,125602.93332661403,3.1666666666666665,0.4741666666666667
0011n00001kmFuAAAU,Relax joint B2,Low End,East,East,24.984083436938747,-59.649399054680686,-71.42857142857142,9,304412.4072515289,6,1.042,190675.57350921576,3.5,0.618
0011n00001kmFuDAAU,Pub flobena C3,Low End,East,East,53.2829771267665,-44.45688400019995,-50.0,9,304412.4072515289,6,1.042,210728.90320070004,4.0,0.7183333333333334
0011n00001kmFuJAAU,Mbale sports club B2,Mainstream,East,East,60.69541623173172,-6.26808663730273,-34.61538461538461,2,463202.19786690385,5,1.564,435880.8109981613,3.7142857142857144,1.3972857142857145
0011n00001kmFuKAAU,Sipi new pub B3,Low End,East,East,19.722412516994538,-75.21256494004527,-63.636363636363654,9,304412.4072515289,6,1.042,173738.91384769898,3.6666666666666665,0.5995
0011n00001kmFuLAAU,Thanch Gardens B2,Mainstream,East,East,32.33799386430569,-35.38247566006481,-28.571428571428555,27,136545.7490937045,3,0.43200000000000005,100859.24963919302,2.3333333333333335,0.33266666666666667
0011n00001kmFuOAAU,Davids shop C2,Reseller,East,East,18.42278676528943,-4.371808367885393,-6.521739130434781,3,5596160.743013853,7,20.074,5361755.085519587,6.571428571428571,19.03357142857143
0011n00001kmFuSAAU,moonstar Hotel B2,Low End,East,East,62.94710627746823,-4.510669483184941,-56.52173913043478,17,158112.92786429217,6,0.526,151288.79055715117,3.8333333333333335,0.5143333333333333
0011n00001kmFuVAAU,PavementC2,Low End,East,East,52.41222276279425,-20.83587471184299,-35.48387096774192,5,273884.9487625596,6,0.917,226658.63876575758,4.428571428571429,0.8165714285714286
0011n00001kmFuXAAU,Simico Kigali B3,Mainstream,East,East,24.55317422912367,-79.42555809632032,-71.42857142857142,10,299302.099876937,6,1.067,166811.29659146097,3.5,0.5915
0011n00001kmFwmAAE,madala bar A2,Low End,East,East,30.559042971588553,-8.768390637998266,-22.5,6,375730.75927208277,7,1.2850000000000001,345441.1314428524,5.714285714285714,1.1471428571428572
0011n00001kmFyYAAU,Reces Bar A2,Low End,East,East,34.32515271854149,-12.224755764329984,-22.5,4,518084.9209868597,7,1.885,461649.4083309292,5.714285714285714,1.5187142857142857
0011n00001kmFyeAAE,Mrs Musafili Stockist B2,Reseller,East,East,26.094153952543735,-14.59900301713624,0.0,13,5793508.008182568,5,16.79,5055461.090980217,5.0,15.916
0011n00001kmFzTAAU,NHB Senga depot 1 A2,Reseller,East,East,13.597724339918358,-3.407571563684911,-21.153846153846146,1,76092439.09994958,9,249.028,73584978.30411485,7.428571428571429,238.15714285714284
0011n00001kmFzWAAU,total pub C2,Mainstream,East,East,37.75431475996215,-7.126220348696208,-58.064516129032256,1,608370.4592893373,7,1.927,567900.6104286041,4.428571428571429,1.694857142857143
0011n00001kmFzZAAU,asimwes depot B2,Reseller,East,East,6.517811019161414,-51.54956081343005,-12.903225806451601,13,2639453.5594717055,5,9.47,1741643.819556224,4.428571428571429,5.6698571428571425
0011n00001kmFznAAE,olica depot B3,Reseller,East,East,8.456379573634166,-83.85769716550948,-36.95652173913044,1,60900660.91778286,9,196.959,33123802.73258825,6.571428571428571,106.4212857142857
0011n00001kmG0BAAU,Tivoli Gardens B2,Low End,East,East,29.651708793849735,-17.1041798025978,-10.526315789473685,2,576331.5976842868,7,1.947,492152.8835741025,6.333333333333333,1.618166666666667
0011n00001kmG0SAAU,BASOGA NSEETE GUEST HOUSE BAR AND RESTAURANT A2,Low End,East,East,12.999042596479455,-2.9582982577215944,-43.58974358974359,10,314535.7743452727,8,1.102,305498.2256582542,5.571428571428571,1.0155714285714286
0011n00001kmG0VAAU,The juice hub,Mainstream,East,East,6.952013169776592,-34.77826340175869,-50.0,7,520372.78906199173,9,1.5122,386095.4844853725,6.0,1.1799142857142857
0011n00001kmG0iAAE,Territory Bar And Pool Table B2,Low End,East,East,39.41255573187675,-0.9192707703461735,-36.585365853658544,2,375402.41250812804,8,1.226,371982.8825977161,5.857142857142857,1.2104285714285712
0011n00001kmG0rAAE,Arcade Bar B2,Low End,East,East,10.873318944935534,-21.7925878807812,-19.512195121951223,1,1066166.7880199726,7,3.7680000000000002,875395.4625412908,5.857142857142857,2.8907142857142856
0011n00001kmG0yAAE,Luwedde Bar and Guest House A2,Low End,East,East,21.639347890775852,-8.33293827732912,-10.526315789473685,9,671304.4305846669,7,2.228,619667.887956798,6.333333333333333,2.0348333333333333
0011n00001kmG10AAE,KAMU KAMU BAR B2,Low End,East,East,17.659912102691607,-13.030196718917523,-7.692307692307693,1,400250.0382392657,6,1.368,354108.9459789262,5.571428571428571,1.1887142857142856
